"DateTime","EventId","LogName","EventType","Level","Username","ProcessName","Message","AdditionalInfo","RecordId"
"2025/07/27 14:03:28","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","66205"
"2025/07/27 22:31:47","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","66297"
"2025/07/27 22:31:51","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","66319"
"2025/07/27 22:35:18","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 12 seconds.","","66332"
"2025/07/27 22:35:18","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","66331"
"2025/07/28 00:11:22","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","66563"
"2025/07/28 00:11:27","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","66583"
"2025/07/28 00:11:30","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","66588"
"2025/07/28 19:03:25","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 73700 seconds.","","66591"
"2025/07/28 22:53:27","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","66704"
"2025/07/28 22:53:30","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","66728"
"2025/07/29 15:15:57","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 146453 seconds.","","66731"
"2025/07/29 20:23:19","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","66851"
"2025/07/29 20:23:30","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","66828"
"2025/07/29 20:23:30","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 10:47:06 PM on ‎7/‎28/‎2025 was unexpected.","","66826"
"2025/07/29 20:23:30","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 15 seconds.","","66829"
"2025/07/30 17:06:31","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","67094"
"2025/07/30 17:06:42","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 13 seconds.","","67072"
"2025/07/30 17:06:42","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 11:03:30 PM on ‎7/‎29/‎2025 was unexpected.","","67069"
"2025/07/30 17:06:42","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","67071"
"2025/07/30 17:33:15","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","67358"
"2025/07/30 17:33:21","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","67381"
"2025/07/30 17:33:23","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","67386"
"2025/07/30 22:05:05","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","67472"
"2025/07/30 22:05:08","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","67497"
"2025/07/31 17:44:27","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 88678 seconds.","","67500"
"2025/07/31 22:31:00","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","67666"
"2025/07/31 22:31:03","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","67691"
"2025/08/01 12:31:27","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 156299 seconds.","","67692"
"2025/08/01 14:44:36","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","67810"
"2025/08/01 14:44:44","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","67836"
"2025/08/02 00:39:29","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","67990"
"2025/08/02 00:39:36","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68017"
"2025/08/02 11:58:05","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68130"
"2025/08/02 14:05:47","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 248362 seconds.","","68133"
"2025/08/02 16:45:54","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68300"
"2025/08/02 16:45:57","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68324"
"2025/08/02 21:04:47","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68399"
"2025/08/02 21:04:51","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68428"
"2025/08/02 23:32:21","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68488"
"2025/08/02 23:32:24","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68516"
"2025/08/03 09:37:45","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68598"
"2025/08/03 09:37:49","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68625"
"2025/08/03 13:22:32","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 332169 seconds.","","68628"
"2025/08/03 14:13:49","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68692"
"2025/08/03 14:13:52","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68720"
"2025/08/03 17:47:13","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68784"
"2025/08/03 17:47:16","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68813"
"2025/08/03 19:28:01","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68876"
"2025/08/03 19:28:07","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68904"
"2025/08/03 22:44:02","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","68961"
"2025/08/03 22:44:05","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","68985"
"2025/08/04 07:42:03","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","69093"
"2025/08/04 07:42:11","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69118"
"2025/08/04 18:47:38","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 438077 seconds.","","69121"
"2025/08/04 22:59:54","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","69242"
"2025/08/04 22:59:57","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69270"
"2025/08/05 19:26:56","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 526837 seconds.","","69271"
"2025/08/05 19:31:27","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","69361"
"2025/08/05 19:31:30","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69387"
"2025/08/05 23:50:04","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69546"
"2025/08/06 21:39:49","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 621211 seconds.","","69547"
"2025/08/06 22:32:54","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","69666"
"2025/08/06 22:32:58","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69693"
"2025/08/07 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 672825 seconds.","","69727"
"2025/08/07 12:27:53","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69810"
"2025/08/07 22:32:44","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","69919"
"2025/08/07 22:32:47","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","69947"
"2025/08/08 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 759225 seconds.","","70033"
"2025/08/08 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 759226 seconds.","","70034"
"2025/08/08 13:41:04","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70053"
"2025/08/08 13:41:08","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","70083"
"2025/08/08 19:00:01","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70162"
"2025/08/08 19:00:03","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","70183"
"2025/08/08 21:40:58","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","70195"
"2025/08/08 21:40:58","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","70196"
"2025/08/08 23:23:46","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70437"
"2025/08/08 23:23:51","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","70462"
"2025/08/08 23:23:53","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","70467"
"2025/08/09 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 51552 seconds.","","70583"
"2025/08/09 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 51553 seconds.","","70584"
"2025/08/09 12:15:17","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70590"
"2025/08/09 12:15:25","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","70618"
"2025/08/09 23:00:01","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70702"
"2025/08/09 23:00:04","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","70728"
"2025/08/10 13:49:06","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 144498 seconds.","","70731"
"2025/08/10 15:58:54","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70816"
"2025/08/10 15:58:57","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","70843"
"2025/08/11 17:47:21","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 245192 seconds.","","70846"
"2025/08/11 19:48:30","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","70972"
"2025/08/11 19:48:33","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","70995"
"2025/08/11 23:26:26","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","71062"
"2025/08/11 23:26:29","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","71091"
"2025/08/12 16:12:19","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 325894 seconds.","","71092"
"2025/08/12 16:52:10","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","71191"
"2025/08/12 16:52:13","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","71216"
"2025/08/12 22:50:02","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","71294"
"2025/08/12 22:50:10","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","71321"
"2025/08/13 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 397155 seconds.","","71415"
"2025/08/13 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 397156 seconds.","","71416"
"2025/08/13 15:34:13","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","71474"
"2025/08/13 15:34:42","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","71486"
"2025/08/13 15:34:42","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","71487"
"2025/08/13 17:20:15","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","71741"
"2025/08/14 09:49:07","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","71886"
"2025/08/14 09:49:17","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","71872"
"2025/08/14 09:49:17","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 11:34:41 PM on ‎8/‎13/‎2025 was unexpected.","","71862"
"2025/08/14 09:49:17","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","71871"
"2025/08/14 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 7854 seconds.","","72109"
"2025/08/14 23:00:15","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72179"
"2025/08/14 23:00:49","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","72233"
"2025/08/14 23:00:51","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","72237"
"2025/08/15 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 94256 seconds.","","72358"
"2025/08/15 15:45:45","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72391"
"2025/08/15 19:49:01","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72441"
"2025/08/15 19:49:04","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","72448"
"2025/08/16 16:43:45","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 197681 seconds.","","72453"
"2025/08/16 18:09:46","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72553"
"2025/08/16 18:09:54","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","72579"
"2025/08/16 22:48:18","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72661"
"2025/08/16 22:48:21","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","72684"
"2025/08/17 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 267057 seconds.","","72756"
"2025/08/17 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 267058 seconds.","","72757"
"2025/08/17 14:11:02","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72768"
"2025/08/17 14:11:06","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","72794"
"2025/08/18 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 353460 seconds.","","72930"
"2025/08/18 19:58:07","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","72972"
"2025/08/18 19:58:10","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","72997"
"2025/08/18 23:09:01","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","73124"
"2025/08/18 23:09:09","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","73149"
"2025/08/20 20:31:52","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 556971 seconds.","","73156"
"2025/08/20 22:40:50","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","73301"
"2025/08/20 22:40:53","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","73325"
"2025/08/21 08:34:17","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","73425"
"2025/08/21 08:34:20","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","73450"
"2025/08/21 19:54:08","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 641112 seconds.","","73455"
"2025/08/21 23:59:45","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","73577"
"2025/08/21 23:59:53","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","73604"
"2025/08/22 14:23:06","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","73736"
"2025/08/22 14:23:16","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","73719"
"2025/08/22 14:23:16","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 9:42:24 AM on ‎8/‎22/‎2025 was unexpected.","","73717"
"2025/08/22 14:23:16","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","73720"
"2025/08/22 19:40:33","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","74020"
"2025/08/22 19:40:44","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","73987"
"2025/08/22 19:40:44","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 7:03:16 PM on ‎8/‎22/‎2025 was unexpected.","","73985"
"2025/08/22 19:40:44","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 13 seconds.","","73988"
"2025/08/22 23:16:29","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","74254"
"2025/08/22 23:16:31","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","74275"
"2025/08/22 23:16:32","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","74279"
"2025/08/23 09:33:09","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","74371"
"2025/08/23 09:33:13","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","74394"
"2025/08/23 13:17:47","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 63436 seconds.","","74397"
